station_id,timestamp,attribution,flagged_by_rule,flagged_by_physics,flagged_by_neighbor,flagged_by_ml,flagged_by_temporal,confidence_%,trust_state,alert_priority,corrected_value,ml_explanation
ST03,2026-08-29 01:40:00,Sensor fault,True,False,False,True,False,88.5,QUARANTINE,CRITICAL - send immediately,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -1.4973, 'abs_contribution': 1.4973, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -1.373, 'abs_contribution': 1.373, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.7311, 'abs_contribution': 0.7311, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.6964, 'abs_contribution': 0.6964, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -0.6242, 'abs_contribution': 0.6242, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.3142, 'abs_contribution': 0.3142, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.3131, 'abs_contribution': 0.3131, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': -0.1874, 'abs_contribution': 0.1874, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.1691, 'abs_contribution': 0.1691, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': -0.1443, 'abs_contribution': 0.1443, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': 0.0791, 'abs_contribution': 0.0791, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': 0.0778, 'abs_contribution': 0.0778, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': -0.0534, 'abs_contribution': 0.0534, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': 0.0325, 'abs_contribution': 0.0325, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Temperature had the strongest contribution to the Isolation Forest decision.'}"
ST02,2026-08-28 05:30:00,Possible tampering,False,False,True,True,False,88.3,QUARANTINE,CRITICAL - send immediately,"25.3°C to 26.9°C (estimated, not confirmed)","{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.9656, 'abs_contribution': 0.9656, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -0.4796, 'abs_contribution': 0.4796, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.4726, 'abs_contribution': 0.4726, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.4134, 'abs_contribution': 0.4134, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': -0.3956, 'abs_contribution': 0.3956, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': -0.3855, 'abs_contribution': 0.3855, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': -0.3671, 'abs_contribution': 0.3671, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': -0.3078, 'abs_contribution': 0.3078, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.3072, 'abs_contribution': 0.3072, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.3025, 'abs_contribution': 0.3025, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': -0.2729, 'abs_contribution': 0.2729, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.2138, 'abs_contribution': 0.2138, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -0.1988, 'abs_contribution': 0.1988, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -0.0082, 'abs_contribution': 0.0082, 'importance': 'LOW', 'direction': 'anomalous'}], 'summary': 'Temp Humidity Ratio had the strongest contribution to the Isolation Forest decision.'}"
ST08,2026-08-28 11:40:00,Sensor fault,True,False,True,True,False,88.1,QUARANTINE,CRITICAL - send immediately,"63.3% to 65.3% (estimated, not confirmed)","{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -1.5775, 'abs_contribution': 1.5775, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -1.1781, 'abs_contribution': 1.1781, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -1.1528, 'abs_contribution': 1.1528, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.9404, 'abs_contribution': 0.9404, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.8707, 'abs_contribution': 0.8707, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -0.33, 'abs_contribution': 0.33, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': -0.2655, 'abs_contribution': 0.2655, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': 0.0904, 'abs_contribution': 0.0904, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': 0.0849, 'abs_contribution': 0.0849, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': 0.0824, 'abs_contribution': 0.0824, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': 0.0711, 'abs_contribution': 0.0711, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': 0.0607, 'abs_contribution': 0.0607, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': 0.0522, 'abs_contribution': 0.0522, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': 0.0118, 'abs_contribution': 0.0118, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Humidity Zscore had the strongest contribution to the Isolation Forest decision.'}"
ST03,2026-08-29 00:40:00,Sensor fault,True,False,False,True,False,88.0,QUARANTINE,CRITICAL - send immediately,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -1.6483, 'abs_contribution': 1.6483, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -1.4064, 'abs_contribution': 1.4064, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -1.3974, 'abs_contribution': 1.3974, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -1.1464, 'abs_contribution': 1.1464, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.7059, 'abs_contribution': 0.7059, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.1206, 'abs_contribution': 0.1206, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': 0.1128, 'abs_contribution': 0.1128, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': 0.097, 'abs_contribution': 0.097, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': 0.0933, 'abs_contribution': 0.0933, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': 0.0909, 'abs_contribution': 0.0909, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': 0.087, 'abs_contribution': 0.087, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': 0.0783, 'abs_contribution': 0.0783, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': 0.0295, 'abs_contribution': 0.0295, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': -0.008, 'abs_contribution': 0.008, 'importance': 'LOW', 'direction': 'anomalous'}], 'summary': 'Temperature had the strongest contribution to the Isolation Forest decision.'}"
ST03,2026-08-29 00:10:00,Sensor fault,True,False,False,True,False,87.9,QUARANTINE,CRITICAL - send immediately,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -1.5583, 'abs_contribution': 1.5583, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -1.3841, 'abs_contribution': 1.3841, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -1.2363, 'abs_contribution': 1.2363, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.8815, 'abs_contribution': 0.8815, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.718, 'abs_contribution': 0.718, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.2991, 'abs_contribution': 0.2991, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.1982, 'abs_contribution': 0.1982, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': 0.124, 'abs_contribution': 0.124, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': 0.1063, 'abs_contribution': 0.1063, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': 0.102, 'abs_contribution': 0.102, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': 0.063, 'abs_contribution': 0.063, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': 0.0471, 'abs_contribution': 0.0471, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': 0.0428, 'abs_contribution': 0.0428, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.0392, 'abs_contribution': 0.0392, 'importance': 'LOW', 'direction': 'anomalous'}], 'summary': 'Temperature had the strongest contribution to the Isolation Forest decision.'}"
ST03,2026-08-29 00:30:00,Sensor fault,True,False,False,True,False,87.6,QUARANTINE,CRITICAL - send immediately,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -1.5163, 'abs_contribution': 1.5163, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -1.264, 'abs_contribution': 1.264, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -1.2037, 'abs_contribution': 1.2037, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.9481, 'abs_contribution': 0.9481, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.7177, 'abs_contribution': 0.7177, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.2494, 'abs_contribution': 0.2494, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.118, 'abs_contribution': 0.118, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': -0.1034, 'abs_contribution': 0.1034, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': 0.0895, 'abs_contribution': 0.0895, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': 0.0865, 'abs_contribution': 0.0865, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': 0.0625, 'abs_contribution': 0.0625, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': 0.0415, 'abs_contribution': 0.0415, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': 0.0255, 'abs_contribution': 0.0255, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': 0.0191, 'abs_contribution': 0.0191, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Temperature had the strongest contribution to the Isolation Forest decision.'}"
ST01,2026-08-28 05:00:00,Sensor fault,True,False,True,False,False,87.0,QUARANTINE,CRITICAL - send immediately,"1010.2hPa to 1012.2hPa (estimated, not confirmed)",
ST02,2026-08-28 08:30:00,Sensor fault,True,False,True,False,False,87.0,QUARANTINE,CRITICAL - send immediately,"53.9% to 55.9% (estimated, not confirmed)",
ST03,2026-08-29 01:10:00,Sensor fault,True,False,False,True,False,87.0,QUARANTINE,CRITICAL - send immediately,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -1.6038, 'abs_contribution': 1.6038, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -1.403, 'abs_contribution': 1.403, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -1.3298, 'abs_contribution': 1.3298, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -0.9628, 'abs_contribution': 0.9628, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.7553, 'abs_contribution': 0.7553, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.173, 'abs_contribution': 0.173, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': 0.119, 'abs_contribution': 0.119, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': 0.1126, 'abs_contribution': 0.1126, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': 0.1004, 'abs_contribution': 0.1004, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': 0.0855, 'abs_contribution': 0.0855, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': 0.0853, 'abs_contribution': 0.0853, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': 0.0836, 'abs_contribution': 0.0836, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': 0.0604, 'abs_contribution': 0.0604, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': 0.0174, 'abs_contribution': 0.0174, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Temperature had the strongest contribution to the Isolation Forest decision.'}"
ST03,2026-08-29 02:10:00,Sensor fault,True,False,False,True,False,87.0,QUARANTINE,CRITICAL - send immediately,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -1.681, 'abs_contribution': 1.681, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -1.3676, 'abs_contribution': 1.3676, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -1.1913, 'abs_contribution': 1.1913, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.7866, 'abs_contribution': 0.7866, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -0.3604, 'abs_contribution': 0.3604, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': 0.1355, 'abs_contribution': 0.1355, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': 0.0855, 'abs_contribution': 0.0855, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': 0.0848, 'abs_contribution': 0.0848, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': 0.0835, 'abs_contribution': 0.0835, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': 0.0807, 'abs_contribution': 0.0807, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': 0.0646, 'abs_contribution': 0.0646, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': 0.0411, 'abs_contribution': 0.0411, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': 0.0317, 'abs_contribution': 0.0317, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': 0.0182, 'abs_contribution': 0.0182, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Temperature had the strongest contribution to the Isolation Forest decision.'}"
